job_id,industry_sector,job_title,required_skills,minimum_experience_years,education_level,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed
3755595143,Sales & Retail,Account Executive,"['vendor management', 'strategy', 'customer service', 'recruitment', 'c', 'operations', 'communication']",5,Bachelor's,7.02,"Ontario, CA",Full-time,Mid-Senior level,,1,1.0
3701316975,Sales & Retail,Account Executive,"['strategy', 'risk management', 'advocacy', 'corporate communications', 'client retention', 'compliance', 'leadership', 'communication', 'problem solving', 'mentoring', 'account management']",2,Bachelor's,7.02,"Hunt Valley, MD",Full-time,Associate,,1,
3693062915,Sales & Retail,Account Executive,"['teamwork', 'lead generation', 'safety', 'crm', 'hubspot', 'communication', 'powerpoint', 'time management', 'excel', 'presentation skills', 'account management']",1,Master's,7.02,"Louisiana, United States",Full-time,,,1,1.0
3755594463,Sales & Retail,Account Executive,"['b2b sales', 'lead generation', 'onboarding', 'communication', 'crm', 'negotiation']",5,Bachelor's,7.02,United States,Full-time,Mid-Senior level,6666.67,0,1.0
3701305851,Sales & Retail,Account Executive,"['attention to detail', 'salesforce', 'compliance', 'communication', 'leadership', 'presentation skills']",2,Bachelor's,7.02,"Portland, OR",Full-time,Associate,,1,
3755586633,Sales & Retail,Account Executive,"['strategy', 'research', 'cold calling', 'operations', 'salesforce', 'leadership', 'crm', 'communication', 'powerpoint', 'excel', 'negotiation']",2,Bachelor's,7.02,United States,Full-time,Mid-Senior level,,1,1.0
3697339744,Sales & Retail,Account Executive,"['customer service', 'operations', 'hadoop', 'salesforce', 'social media', 'communication', 'project management', 'business intelligence', 'negotiation', 'account management']",5,Bachelor's,7.02,"Austin, Texas Metropolitan Area",Full-time,Mid-Senior level,,1,
3748851009,Sales & Retail,Account Executive,"['b2b sales', 'communication']",5,Bachelor's,7.02,"Chandler, AZ",Contract,Mid-Senior level,14583.33,0,1.0
3749909341,Sales & Retail,Account Executive,"['research', 'customer service', 'communication', 'presentation skills', 'negotiation']",5,Bachelor's,7.02,"Los Angeles, CA",Full-time,Mid-Senior level,,1,
3701304968,Sales & Retail,Account Executive,"['communication', 'cold calling', 'logistics']",1,Bachelor's,7.02,"Cranberry Township, PA",Full-time,Entry level,3916.67,0,
3693047327,Sales & Retail,Account Executive,"['b2b sales', 'manufacturing', 'logistics', 'communication', 'account management']",2,Master's,7.02,"Ontario, CA",Full-time,Mid-Senior level,5625.0,0,
3396803783,Sales & Retail,Account Executive,"['research', 'customer service', 'salesforce', 'communication', 'crm', 'project management', 'presentation skills']",0,Master's,7.02,"Mesa, AZ",Full-time,,,1,
3757736379,Sales & Retail,Account Executive,"['b2b sales', 'education', 'lead generation', 'communication', 'crm', 'negotiation']",5,High School / Diploma,7.02,United States,Full-time,Mid-Senior level,,1,1.0
3697339772,Sales & Retail,Account Executive,"['lead generation', 'operations', 'salesforce', 'communication', 'onboarding', 'negotiation']",5,Bachelor's,7.02,"Florida, United States",Full-time,Mid-Senior level,5833.33,0,1.0
3697340630,Sales & Retail,Account Executive,"['lead generation', 'operations', 'salesforce', 'communication', 'onboarding', 'negotiation']",5,Bachelor's,7.02,United States,Full-time,Mid-Senior level,5833.33,0,1.0
3754508264,Sales & Retail,Account Executive,"['mathematics', 'research', 'education', 'c', 'leadership', 'crm']",10,Bachelor's,7.02,United States,Full-time,Mid-Senior level,,1,1.0
3755590241,Sales & Retail,Account Executive,"['b2b sales', 'customer service', 'compliance']",3,Bachelor's,7.02,"San Francisco, CA",Full-time,Mid-Senior level,13333.33,0,
3693045251,Sales & Retail,Account Executive,"['accounts receivable', 'leadership', 'communication', 'crm', 'time management']",0,Bachelor's,7.02,"Seattle, WA",Full-time,,8458.33,0,
3756129483,Sales & Retail,Account Executive,"['b2b sales', 'lead generation', 'communication', 'crm', 'negotiation']",0,Bachelor's,7.02,United States,Full-time,,10000.0,0,1.0
3748840701,Sales & Retail,Account Executive,"['strategy', 'operations', 'onboarding', 'crm', 'analytical']",3,Bachelor's,7.02,"New York, NY",Full-time,Mid-Senior level,9166.67,0,
3693074034,Sales & Retail,Account Executive,"['aws', 'leadership', 'business intelligence', 'presentation skills', 'machine learning']",5,High School / Diploma,7.02,"Herndon, VA",Full-time,Director,,1,
3699425140,Sales & Retail,Account Executive,"['attention to detail', 'cold calling', 'customer service', 'safety', 'leadership', 'communication', 'negotiation']",18,Bachelor's,7.02,"Frisco, TX",Full-time,Mid-Senior level,,1,
3757444982,Sales & Retail,Account Executive,"['communication', 'education', 'hvac', 'account management']",2,High School / Diploma,7.02,"Anaheim, CA",Full-time,Associate,,1,
3699425139,Sales & Retail,Account Executive,"['attention to detail', 'cold calling', 'education', 'customer service', 'safety', 'leadership', 'communication', 'negotiation']",18,Bachelor's,7.02,"Maitland, FL",Full-time,Mid-Senior level,,1,
3757721414,Sales & Retail,Account Executive,"['strategy', 'education', 'c', 'accounting', 'leadership', 'communication', 'analytical', 'account management']",7,Bachelor's,7.02,"Woodbridge, NJ",Full-time,Mid-Senior level,10833.33,0,1.0
3756116371,Sales & Retail,Account Executive,"['communication', 'customer service', 'negotiation']",0,Bachelor's,7.02,"Destin, FL",Full-time,,,1,
3697343136,Sales & Retail,Account Executive,"['customer service', 'operations', 'hadoop', 'salesforce', 'social media', 'communication', 'project management', 'business intelligence', 'negotiation', 'account management']",5,Bachelor's,7.02,"Chicago, IL",Full-time,Mid-Senior level,,1,
3756149697,Sales & Retail,Account Executive,"['onboarding', 'sales strategy']",2,High School / Diploma,7.02,"Akron, OH",Full-time,,,1,
3756167057,Sales & Retail,Account Executive,"['research', 'education', 'customer service', 'safety', 'communication', 'negotiation', 'account management']",4,Bachelor's,7.02,"Concord, CA",Full-time,Mid-Senior level,9600.0,0,
3755591761,Sales & Retail,Account Executive,"['b2b sales', 'lead generation', 'onboarding', 'communication', 'crm', 'negotiation']",5,Bachelor's,7.02,"San Diego, CA",Full-time,Mid-Senior level,6666.67,0,1.0
3757480170,Sales & Retail,Account Executive,"['salesforce', 'powerpoint']",5,High School / Diploma,7.02,"Seattle, WA",Full-time,Mid-Senior level,,1,
3757456225,Sales & Retail,Account Executive,"['attention to detail', 'education', 'customer service', 'communication', 'time management', 'powerpoint', 'excel']",1,Master's,7.02,"Wilmington, DE",Full-time,,,1,
3693072547,Sales & Retail,Account Executive,"['strategy', 'research', 'c', 'leadership', 'communication', 'analytical', 'negotiation']",5,Bachelor's,7.02,"Dallas, TX",Full-time,Mid-Senior level,13958.33,0,
3754503417,Sales & Retail,Account Executive,"['strategy', 'research', 'education', 'advocacy', 'salesforce', 'crm', 'project management', 'excel']",5,Master's,7.02,United States,Full-time,Mid-Senior level,,1,1.0
3701307719,Sales & Retail,Account Executive,"['communication', 'cold calling', 'logistics']",1,Bachelor's,7.02,"Pittsburgh, PA",Full-time,Entry level,3916.67,0,
3566610728,Sales & Retail,Account Executive,"['leadership', 'communication', 'excel']",5,Bachelor's,7.02,"Auburn Hills, MI",Full-time,,,1,
3756113652,Sales & Retail,Account Executive,"['leadership', 'customer service']",0,Bachelor's,7.02,United States,Full-time,,,1,1.0
3748837879,Sales & Retail,Account Executive,"['operations', 'social media', 'communication', 'time management', 'leadership', 'analytical']",5,High School / Diploma,7.02,"Whitehall, PA",Full-time,Mid-Senior level,,1,
3748843988,Sales & Retail,Account Executive,"['b2b sales', 'communication']",5,Bachelor's,7.02,"Plano, TX",Contract,Mid-Senior level,14583.33,0,1.0
3748845945,Sales & Retail,Account Executive,"['b2b sales', 'communication']",5,Bachelor's,7.02,"Jersey City, NJ",Contract,Mid-Senior level,14583.33,0,1.0
3749346208,Sales & Retail,Account Executive,"['education', 'customer service', 'recruitment', 'onboarding', 'communication', 'time management', 'excel', 'troubleshooting']",0,Bachelor's,7.02,"Scottsdale, AZ",Full-time,,,1,
3748846905,Sales & Retail,Account Executive,"['b2b sales', 'communication']",5,Bachelor's,7.02,"Anchorage, AK",Contract,Mid-Senior level,14583.33,0,1.0
3755585275,Sales & Retail,Account Executive,"['salesforce', 'react', 'crm', 'communication', 'powerpoint', 'excel']",5,Bachelor's,7.02,"Phoenix, AZ",Contract,Mid-Senior level,,1,1.0
3748848749,Sales & Retail,Account Executive,"['b2b sales', 'communication']",5,Bachelor's,7.02,"Chula Vista, CA",Contract,Mid-Senior level,14583.33,0,1.0
3749345899,Sales & Retail,Account Executive,"['strategy', 'gcp', 'manufacturing', 'supply chain', 'operations']",5,Bachelor's,7.02,United States,Full-time,Mid-Senior level,12291.67,0,1.0
3699075534,Sales & Retail,Account Executive,"['strategy', 'research', 'education', 'recruitment', 'c', 'talent acquisition']",10,Bachelor's,7.02,"New York, United States",Full-time,,9029.17,0,1.0
3693054088,Sales & Retail,Account Executive,"['communication', 'healthcare', 'procurement']",2,Bachelor's,7.02,United States,Full-time,Associate,6979.17,0,1.0
3756118020,Sales & Retail,Account Executive,"['crm', 'cold calling', 'communication', 'account management']",0,Bachelor's,7.02,"Arizona, United States",Full-time,,,1,1.0
3756167073,Sales & Retail,Account Executive,"['attention to detail', 'data entry', 'customer service', 'education', 'safety', 'leadership', 'communication', 'problem solving', 'excel', 'account management']",2,Bachelor's,7.02,"Sacramento, CA",Full-time,Mid-Senior level,7152.5,0,
3757743186,Sales & Retail,Account Executive,"['c', 'supply chain', 'operations', 'erp', 'healthcare', 'communication', 'business intelligence', 'workday', 'performance management']",5,Bachelor's,7.02,"Salt Lake City, UT",Full-time,,12295.83,0,
3755587020,Sales & Retail,Account Executive,"['salesforce', 'react', 'crm', 'communication', 'powerpoint', 'excel']",5,Bachelor's,7.02,"Albuquerque, NM",Contract,Mid-Senior level,,1,1.0
3756131261,Sales & Retail,Account Executive,"['attention to detail', 'cold calling', 'education', 'customer service', 'leadership', 'communication', 'negotiation']",18,High School / Diploma,7.02,San Francisco Bay Area,Full-time,,5355.0,0,
3693074442,Sales & Retail,Account Executive,"['strategy', 'research', 'c', 'leadership', 'communication', 'analytical', 'negotiation']",5,Bachelor's,7.02,"San Francisco, CA",Full-time,Mid-Senior level,13958.33,0,
3693071708,Sales & Retail,Account Executive,"['strategy', 'research', 'c', 'leadership', 'communication', 'analytical', 'negotiation']",5,Bachelor's,7.02,"Miami, FL",Full-time,Mid-Senior level,13958.33,0,
3757435333,Sales & Retail,Account Executive Assistant,"['risk management', 'customer service', 'excel']",5,High School / Diploma,1.0,"Maitland, FL",Full-time,Mid-Senior level,,1,
3757729519,Sales & Retail,Account Executive Fire,"['education', 'safety', 'healthcare', 'communication', 'problem solving']",3,Bachelor's,1.0,"Columbia, MD",Full-time,Mid-Senior level,,1,
3757449453,Other,Account Group Director,"['attention to detail', 'strategy', 'teamwork', 'client retention', 'communication', 'financial reporting', 'time management']",8,Bachelor's,1.0,"New York, NY",Full-time,Director,11666.67,0,
3694158310,Sales & Retail,Account Manager,"['strategy', 'budgeting', 'inventory management', 'communication', 'r', 'event planning']",5,High School / Diploma,8.39,"Salt Lake City, UT",Full-time,,,1,
3699428975,Sales & Retail,Account Manager,"['customer service', 'manufacturing', 'sales strategy', 'sap', 'healthcare', 'crm', 'r', 'performance management']",5,Bachelor's,8.39,United States,Full-time,Mid-Senior level,,1,1.0
3757911889,Sales & Retail,Account Manager,"['b2b sales', 'research', 'communication', 'crm']",5,Bachelor's,8.39,"Vienna, VA",Full-time,Mid-Senior level,,1,
3693073113,Sales & Retail,Account Manager,"['aws', 'strategy', 'c', 'leadership', 'account management']",5,Master's,8.39,"Arlington, VA",Full-time,Mid-Senior level,,1,
3693073004,Sales & Retail,Account Manager,"['education', 'operations', 'social media', 'communication', 'leadership', 'powerpoint', 'excel', 'account management']",3,Master's,8.39,"California, United States",Full-time,Entry level,,1,1.0
3693070063,Sales & Retail,Account Manager,"['communication', 'advocacy', 'excel', 'account management']",1,Bachelor's,8.39,"Peoria, AZ",Full-time,Entry level,,1,1.0
3749350020,Sales & Retail,Account Manager,"['strategy', 'account management', 'communication', 'google ads', 'strategic planning']",3,Bachelor's,8.39,United States,Full-time,Mid-Senior level,7708.33,0,1.0
3694160489,Sales & Retail,Account Manager,"['research', 'operations', 'communication', 'time management', 'troubleshooting', 'analytical']",4,Bachelor's,8.39,United States,Full-time,Mid-Senior level,,1,1.0
3757911888,Sales & Retail,Account Manager,"['b2b sales', 'research', 'operations', 'teaching', 'communication', 'crm', 'onboarding']",5,Bachelor's,8.39,San Francisco Bay Area,Full-time,Mid-Senior level,4583.33,0,
3748839773,Sales & Retail,Account Manager,"['risk management', 'operations', 'erp', 'safety', 'project management', 'excel', 'autocad', 'account management']",0,Bachelor's,8.39,"Roselle, IL",Full-time,,5416.67,0,
3757444869,Sales & Retail,Account Manager,"['education', 'manufacturing', 'safety', 'communication', 'crm']",2,Master's,8.39,"Columbus, OH",Full-time,Associate,,1,1.0
3757739441,Sales & Retail,Account Manager,"['b2b sales', 'research', 'communication', 'crm']",5,Bachelor's,8.39,"Herndon, VA",Full-time,Mid-Senior level,,1,
3756159926,Sales & Retail,Account Manager,"['communication', 'education', 'supply chain', 'negotiation']",5,Bachelor's,8.39,"Phoenix, AZ",Full-time,Mid-Senior level,,1,
3757466200,Sales & Retail,Account Manager,"['crm', 'strategy', 'customer service']",0,Bachelor's,8.39,"Michigan, United States",Full-time,,,1,1.0
3755587738,Sales & Retail,Account Manager,"['attention to detail', 'education', 'conflict resolution', 'leadership', 'communication', 'powerpoint', 'excel', 'account management']",2,Bachelor's,8.39,"Hoboken, NJ",Contract,Entry level,8233.33,0,
3757465510,Sales & Retail,Account Manager,"['strategy', 'supply chain', 'teamwork', 'salesforce', 'sap', 'leadership', 'communication', 'powerpoint', 'excel', 'analytical', 'negotiation']",1,Bachelor's,8.39,"Atlanta, GA",Full-time,Entry level,,1,1.0
3757484566,Sales & Retail,Account Manager,"['customer service', 'advocacy', 'operations', 'healthcare', 'compliance', 'crm', 'communication', 'powerpoint', 'hipaa', 'excel']",5,Master's,8.39,United States,Full-time,Mid-Senior level,,1,1.0
3757911890,Sales & Retail,Account Manager,"['b2b sales', 'research', 'communication', 'crm']",5,Bachelor's,8.39,"Austin, Texas Metropolitan Area",Full-time,Mid-Senior level,,1,
3693057065,Sales & Retail,Account Manager,"['payroll', 'customer service', 'recruitment', 'education', 'operations', 'onboarding', 'communication', 'employee relations']",5,High School / Diploma,8.39,"Elk Grove, CA",Full-time,Entry level,,1,
3693057063,Sales & Retail,Account Manager,"['payroll', 'customer service', 'recruitment', 'operations', 'compliance', 'onboarding', 'communication', 'time management', 'problem solving', 'performance management']",2,Bachelor's,8.39,"Federal Way, WA",Full-time,Mid-Senior level,,1,
