candidate_id,industry_sector,candidate_skills,experience_years,education_level,skill_count
17555081,"Design, Media & Creative","['intellectual property', 'leadership', 'education', 'recruitment', 'instructional design', 'classroom management', 'project management', 'research', 'payroll', 'teaching', 'compliance', 'communication', 'excel', 'mentoring', 'operations', 'clinical research', 'public relations', 'event planning', 'elearning']",0,Master's,19
39776400,"Design, Media & Creative","['aws', 'solidworks', 'education', 'manufacturing', 'operations', 'sap', 'autocad', 'mechanical design', 'negotiation']",0,Bachelor's,9
37263609,"Design, Media & Creative","['research', 'education', 'teamwork', 'maya', 'leadership', 'autocad', 'animation', 'revit']",0,Master's,8
13518263,"Design, Media & Creative",['education'],26,High School / Diploma,1
11155153,"Design, Media & Creative","['research', 'solidworks', 'manufacturing', 'customer service', 'education', 'operations', 'compliance', 'communication', 'aviation', 'autocad', 'leadership', 'excel', 'troubleshooting']",0,Master's,13
54201930,"Design, Media & Creative","['strategy', 'education', 'corporate communications', 'photoshop', 'social media', 'illustrator', 'public relations', 'event planning', 'graphic design']",0,Bachelor's,9
10466583,"Design, Media & Creative","['education', 'customer service']",0,Bachelor's,2
26790545,"Design, Media & Creative","['cc', 'research', 'customer service', 'html', 'education', 'photoshop', 'crm', 'illustrator', 'css', 'powerpoint', 'time management', 'animation']",5,Bachelor's,12
11958994,"Design, Media & Creative","['education', 'customer service', 'operations', 'safety', 'compliance', 'communication', 'excel']",0,Master's,7
30968749,"Design, Media & Creative","['solidworks', 'education', 'manufacturing', 'sql', 'photoshop', 'safety', 'compliance', 'communication', 'leadership', 'autocad', 'project management', 'excel', 'mechanical design', 'presentation skills', 'matlab', 'analytical', 'six sigma']",4,Master's,17
20932019,"Design, Media & Creative","['mathematics', 'solidworks', 'payroll', 'customer service', 'education', '3d modeling', 'shell', 'autocad', 'catia']",0,Bachelor's,9
51681660,"Design, Media & Creative","['education', 'photoshop', 'safety', 'powerpoint', 'excel']",3,Master's,5
34657584,"Design, Media & Creative","['video editing', 'education', 'c', 'photoshop', 'illustrator', 'civil engineering', 'autocad']",0,Master's,7
15471999,"Design, Media & Creative","['education', 'customer service', 'time management', 'communication', 'leadership', 'problem solving']",0,High School / Diploma,6
18979238,"Design, Media & Creative","['research', 'education', 'powerpoint', 'civil engineering', 'excel', 'analytical']",0,Master's,6
26622051,"Design, Media & Creative","['data entry', 'education', 'operations', 'quality control', 'photoshop', 'sap', 'illustrator', 'gis', 'project management', 'autocad', 'troubleshooting']",7,Bachelor's,11
22675694,"Design, Media & Creative","['education', 'photoshop', 'time management', 'illustrator', 'communication', 'graphic design']",0,High School / Diploma,6
25023614,"Design, Media & Creative","['research', 'education', 'time management', 'communication', 'problem solving', 'autocad', 'presentation skills', 'critical thinking']",0,Bachelor's,8
20390397,"Design, Media & Creative","['education', 'manufacturing', 'customer service', 'erp', 'sap', 'communication', 'autocad', 'project management', 'powerpoint', 'excel', 'troubleshooting', 'six sigma']",0,Bachelor's,12
17199951,"Design, Media & Creative","['education', 'photoshop', 'hvac', 'illustrator', 'hospitality', 'excel', 'autocad']",0,Master's,7
14743911,"Design, Media & Creative","['education', 'instructional design', 'public speaking', 'leadership', 'troubleshooting']",0,Master's,5
24455357,"Design, Media & Creative","['mathematics', 'education', 'c', 'operations', 'quality control', 'communication', 'excel']",0,Bachelor's,7
91153752,"Design, Media & Creative","['strategy', 'research', 'education', 'after effects', 'ux', 'photoshop', 'leadership', 'illustrator', 'autocad', 'graphic design', 'revit']",0,Master's,11
14528265,"Design, Media & Creative","['aws', 'education', 'manufacturing', 'safety']",0,Bachelor's,4
18460045,"Design, Media & Creative","['illustrator', 'accounts receivable', 'photoshop', 'excel']",0,Bachelor's,4
20986595,"Design, Media & Creative","['strategy', 'research', 'education', 'adaptability', 'google analytics', 'accounting', 'communication', 'illustrator', 'public relations', 'powerpoint', 'leadership', 'excel']",0,Master's,12
20748926,"Design, Media & Creative","['data entry', 'customer service', 'education', 'logistics', 'accounting', 'time management', 'social media']",0,High School / Diploma,7
32532982,"Design, Media & Creative","['education', 'powerpoint', 'excel', 'autocad']",1,High School / Diploma,4
34317538,"Design, Media & Creative","['artificial intelligence', 'research', 'customer service', 'html', 'instructional design', 'patient care', 'c', 'quality control', 'education', 'ux', 'safety', 'healthcare', 'photoshop', 'compliance', '3d modeling', 'project management', 'hipaa', 'sql']",20,High School / Diploma,18
19195747,"Design, Media & Creative","['color theory', 'education', 'accounting']",0,Bachelor's,3
12547982,"Design, Media & Creative","['research', 'education', 'procurement', 'construction management', 'safety', 'healthcare', 'compliance', 'time management', 'excel', 'autocad']",0,Bachelor's,10
94417768,"Design, Media & Creative","['mathematics', 'education', 'manufacturing', 'operations', 'safety', 'compliance', 'leadership', 'statistics', 'problem solving', 'autocad', 'graphic design']",0,Bachelor's,11
24655918,"Design, Media & Creative","['cc', 'education', 'customer service', 'photoshop', 'leadership', 'illustrator', 'graphic design', 'mentoring', 'strategic planning']",30,Bachelor's,9
27497542,"Design, Media & Creative","['education', 'customer service', 'c', 'communication', 'powerpoint', 'excel']",2,Bachelor's,6
62312955,"Design, Media & Creative","['education', 'manufacturing', 'photoshop', 'illustrator', 'r', 'vue', 'graphic design', 'animation']",0,Bachelor's,8
22506245,"Design, Media & Creative","['unix', 'education', 'customer service', 'html', 'photoshop', 'illustrator', 'powerpoint', 'excel', 'graphic design']",0,Bachelor's,9
28663949,"Design, Media & Creative","['photoshop', 'project management', 'multitasking', 'education']",0,Master's,4
39434376,"Design, Media & Creative","['graphic design', 'illustrator', 'education', 'leadership']",0,Bachelor's,4
13998435,"Design, Media & Creative","['teaching', 'education', 'hvac', 'autocad']",0,Master's,4
30965258,"Design, Media & Creative","['education', 'customer service', 'operations', 'guest relations', 'photoshop', 'communication', 'illustrator', 'event planning', 'graphic design', 'negotiation']",3,Bachelor's,10
18835363,"Design, Media & Creative","['strategy', 'research', 'stakeholder management', 'education', 'salesforce', 'teaching', 'public speaking', 'onboarding', 'r', 'project management', 'curriculum development']",0,Bachelor's,11
26503829,"Design, Media & Creative","['strategy', 'education', 'manufacturing', 'communication', 'illustrator', 'problem solving', 'excel']",0,Bachelor's,7
18198627,"Design, Media & Creative","['education', 'customer service', 'html', 'after effects', 'operations', 'typography', 'photoshop', 'maya', 'safety', 'compliance', 'illustrator', 'powerpoint', 'excel', 'animation', 'graphic design', 'color theory', 'mentoring']",0,Master's,17
39252859,"Design, Media & Creative","['attention to detail', 'education', 'time management', 'communication', 'b2c']",19,Bachelor's,5
34051710,"Design, Media & Creative","['research', 'education', 'payroll', 'operations', 'photoshop', 'leadership', 'illustrator', 'public relations', 'graphic design']",0,High School / Diploma,9
37664296,"Design, Media & Creative","['strategy', 'research', 'education', 'html', 'procurement', 'operations', 'typography', 'ux', 'photoshop', 'auditing', 'leadership', 'communication', 'css', 'illustrator', 'project management', 'scrum', 'compliance']",0,High School / Diploma,17
21916744,"Design, Media & Creative","['education', 'html', 'logistics', 'c', 'typography', 'photoshop', 'social media', 'illustrator', 'css', 'communication', 'excel']",0,Bachelor's,11
15425154,"Design, Media & Creative","['attention to detail', 'strategy', 'vendor management', 'education', 'c', 'operations', 'photoshop', 'art direction', 'communication', 'illustrator', 'powerpoint', 'project management', 'excel', 'graphic design']",5,Master's,14
24285142,"Design, Media & Creative","['bash', 'research', 'education', 'customer service', 'typography', 'photoshop', 'communication', 'public relations', 'illustrator', 'event planning', 'graphic design', 'animation']",15,Master's,12
24583187,"Design, Media & Creative","['education', 'c', 'photoshop', 'communication', 'illustrator', 'r', 'project management', 'leadership', 'autocad', 'revit']",0,Master's,10
29865476,"Design, Media & Creative","['data entry', 'customer service', 'education', 'budgeting', 'conflict resolution', 'healthcare', 'time management', 'problem solving', 'excel', 'critical thinking', 'account management']",3,Bachelor's,11
25949631,"Design, Media & Creative","['ppc', 'research', 'education', 'customer service', 'supply chain', 'procurement', 'budgeting', 'seo', 'salesforce', 'accounting', 'social media', 'b2c']",4,Bachelor's,12
21283733,"Design, Media & Creative","['research', 'education', 'html', 'photoshop', 'client retention', 'compliance', 'communication', 'illustrator', 'css', 'powerpoint', 'excel', 'graphic design']",15,Bachelor's,12
51018476,"Design, Media & Creative","['attention to detail', 'education', 'communication', 'powerpoint', 'excel']",0,Master's,5
13014900,"Design, Media & Creative","['education', 'html', 'typography', 'photoshop', 'teaching', 'compliance', 'communication', 'illustrator', 'public relations', 'excel', 'graphic design']",3,Bachelor's,11
44145704,"Design, Media & Creative","['attention to detail', 'education', 'customer service', 'instructional design', 'compliance', 'communication', 'powerpoint', 'excel', 'elearning']",0,Master's,9
18795567,"Design, Media & Creative","['research', 'solidworks', 'manufacturing', 'c', 'html', 'engineering design', 'education', 'ux', 'photoshop', 'illustrator', 'css', 'project management', 'problem solving', 'excel', 'strategic planning']",5,Master's,15
42384185,"Design, Media & Creative","['solidworks', 'education', 'html', 'after effects', 'seo', 'photoshop', 'maya', '3d modeling', 'illustrator', 'powerpoint', 'problem solving', 'graphic design']",0,Master's,12
26942552,"Design, Media & Creative","['communication', 'education', 'customer service', 'accounting']",0,Bachelor's,4
67645662,"Design, Media & Creative","['cold calling', 'education', 'customer service', 'logistics', 'safety', 'autocad', 'analytical']",10,High School / Diploma,7
34511655,"Design, Media & Creative","['strategy', 'cc', 'education', 'html', 'css', 'graphic design']",0,Bachelor's,6
37695494,"Design, Media & Creative","['attention to detail', 'illustrator', 'education']",0,Master's,3
93301686,"Design, Media & Creative","['research', 'education', 'operations', 'safety', '3d modeling', 'aviation', 'powerpoint', 'excel']",0,Master's,8
