candidate_id,industry_sector_cand,candidate_skills,experience_years,education_level_cand,skill_count,sector_key,job_id,industry_sector_job,job_title,required_skills,minimum_experience_years,education_level_job,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed,cand_soft_skills,cand_tech_skills,req_soft_skills,req_tech_skills,skill_match_ratio,missing_skills,missing_skill_count,experience_gap_years,edu_gap,salary_percentile,demand_n,overall_fit_score,scaled_fit_score
30826569,Food & Hospitality,"['education', 'patient care', 'operations', 'safety', 'compliance', 'communication', 'gis']",15,Master's,7,FOOD & HOSPITALITY,3701312102,Food & Hospitality,Chef Sous,"['payroll', 'customer service', 'teamwork', 'food safety', 'time management']",3,Bachelor's,1.0,"Dallas, TX",Full-time,Mid-Senior level,,1,,['communication'],"['education', 'patient care', 'operations', 'safety', 'compliance', 'gis']","['teamwork', 'time management']","['payroll', 'customer service', 'food safety']",0.0,"['customer service', 'food safety', 'payroll', 'teamwork', 'time management']",5,0,0,0.5,0.1,0.06,0.0772
18029935,"Design, Media & Creative","['education', 'customer service', 'operations', 'food safety', 'teaching', 'public speaking', 'leadership', 'public relations', 'hospitality', 'project management', 'restaurant management']",0,Bachelor's,11,"DESIGN, MEDIA & CREATIVE",3693047934,"Design, Media & Creative",Designer,"['research', 'education']",0,Bachelor's,3.97,"Minneapolis, MN",Full-time,,,1,,['leadership'],"['education', 'customer service', 'operations', 'food safety', 'teaching', 'public speaking', 'public relations', 'hospitality', 'project management', 'restaurant management']",[],"['research', 'education']",0.4983,['research'],1,0,0,0.5,0.397,0.3887,0.5001
18975686,Finance & Accounting,"['education', 'customer service', 'leadership', 'communication', 'time management', 'problem solving']",20,Bachelor's,6,FINANCE & ACCOUNTING,3693054247,Finance & Accounting,Tax Manager,"['attention to detail', 'compliance', 'communication', 'leadership', 'accounting']",5,Bachelor's,5.48,"Columbus, Ohio Metropolitan Area",Full-time,Mid-Senior level,,1,,"['leadership', 'communication', 'time management', 'problem solving']","['education', 'customer service']","['communication', 'leadership']","['attention to detail', 'compliance', 'accounting']",0.4567,"['accounting', 'attention to detail', 'compliance']",3,0,0,0.5,0.548,0.3788,0.4873
25452321,Food & Hospitality,"['time management', 'communication', 'education', 'payroll']",0,Master's,4,FOOD & HOSPITALITY,3757479003,Food & Hospitality,Food Service Worker,"['communication', 'education']",1,Bachelor's,2.79,"Williston, ND",Full-time,Entry level,,1,,"['time management', 'communication']","['education', 'payroll']",['communication'],['education'],1.0,[],0,1,0,0.5,0.279,0.6579,0.8464
17412079,Human Resources,"['research', 'payroll', 'education', 'recruitment', 'conflict resolution', 'sap', 'compliance', 'leadership', 'social media', 'powerpoint', 'excel', 'employee relations', 'performance management', 'hris']",7,Master's,14,HUMAN RESOURCES,3694103706,Human Resources,Human Resources Director,"['payroll', 'auditing', 'leadership', 'hospitality', 'talent acquisition']",8,Bachelor's,3.97,"Chicago, IL",Full-time,Director,10625.0,0,,['leadership'],"['research', 'payroll', 'education', 'recruitment', 'conflict resolution', 'sap', 'compliance', 'social media', 'powerpoint', 'excel', 'employee relations', 'performance management', 'hris']",['leadership'],"['payroll', 'auditing', 'hospitality', 'talent acquisition']",0.2159,"['auditing', 'hospitality', 'talent acquisition']",3,1,0,0.9001818181818182,0.397,0.2393,0.3079
12763627,Technology & IT,"['education', 'c', 'html', 'oracle', 'mysql', 'sap', 'communication', 'css', 'javascript', 'sql']",0,Master's,10,TECHNOLOGY & IT,3755584604,Technology & IT,Python Developer,"['oracle', 'mysql', 'java', 'python', 'analytical', 'critical thinking', 'sql']",1,Bachelor's,4.55,"Columbus, OH",Full-time,Entry level,7500.0,0,1.0,['communication'],"['education', 'c', 'html', 'oracle', 'mysql', 'sap', 'css', 'javascript', 'sql']","['analytical', 'critical thinking']","['oracle', 'mysql', 'java', 'python', 'sql']",0.4516,"['analytical', 'critical thinking', 'java', 'python']",4,1,0,0.1074404761904762,0.45499999999999996,0.3072,0.3952
34544955,Engineering,"['education', 'gaap', 'operations', 'quality control', 'safety', 'accounting', 'communication', 'compliance', 'excel']",14,High School / Diploma,9,ENGINEERING,3699421613,Engineering,Asic Design Verification Engineer,"['education', 'problem solving', 'manufacturing', 'troubleshooting']",0,PhD,1.0,"Sunnyvale, CA",Full-time,,10708.33,0,,['communication'],"['education', 'gaap', 'operations', 'quality control', 'safety', 'accounting', 'compliance', 'excel']",['problem solving'],"['education', 'manufacturing', 'troubleshooting']",0.2092,"['manufacturing', 'problem solving', 'troubleshooting']",3,0,4,0.6053620894341116,0.1,0.0,0.0
17103000,Engineering,"['education', 'manufacturing', 'procurement', 'communication', 'leadership', 'project management']",0,Master's,6,ENGINEERING,3701368628,Engineering,Systems Engineer,"['research', 'education', 'patient care', 'teaching', 'excel', 'linux']",3,Bachelor's,5.28,"St Louis, MO",Contract,Mid-Senior level,9000.0,0,,"['communication', 'leadership']","['education', 'manufacturing', 'procurement', 'project management']",[],"['research', 'education', 'patient care', 'teaching', 'excel', 'linux']",0.0639,"['excel', 'linux', 'patient care', 'research', 'teaching']",5,3,0,0.4474673525920063,0.528,0.0759,0.0976
27796199,Sales & Retail,"['education', 'operations', 'rehabilitation', 'communication', 'time management']",0,High School / Diploma,5,SALES & RETAIL,3693586783,Sales & Retail,Sales Coordinator,"['education', 'customer service', 'sales strategy', 'operations', 'communication', 'leadership', 'excel', 'analytical']",20,Master's,3.56,"Charlotte, NC",Full-time,Entry level,5833.33,0,,"['communication', 'time management']","['education', 'operations', 'rehabilitation']","['communication', 'leadership', 'analytical']","['education', 'customer service', 'sales strategy', 'operations', 'excel']",0.2332,"['analytical', 'customer service', 'excel', 'leadership', 'sales strategy']",5,20,3,0.28134384384384387,0.356,0.0,0.0
22990761,Transportation & Aviation,"['education', 'c', 'patient care', 'safety', 'healthcare', 'bls', 'aviation', 'emr', 'surgery', 'nursing']",0,Bachelor's,10,TRANSPORTATION & AVIATION,3756111242,Transportation & Aviation,Courier,"['operations', 'safety', 'bls', 'r', 'nursing']",0,High School / Diploma,1.99,"Westwood, KS",Full-time,,,1,,[],"['education', 'c', 'patient care', 'safety', 'healthcare', 'bls', 'aviation', 'emr', 'surgery', 'nursing']",[],"['operations', 'safety', 'bls', 'r', 'nursing']",0.6426,"['operations', 'r']",2,0,0,0.5,0.199,0.4555,0.586
46260230,Technology & IT,"['spark', 'leadership', 'aviation', 'critical thinking', 'education', 'quality control', 'safety', 'project management', 'linux', 'analytical', 'technical support', 'research', 'compliance', 'communication', 'time management', 'problem solving', 'strategy', 'operations', 'multitasking', 'troubleshooting']",10,Master's,20,TECHNOLOGY & IT,3755581859,Technology & IT,Software Engineer,"['research', 'c', 'safety', 'leadership', 'communication', 'problem solving', 'linux']",5,Master's,8.7,"Troy, MI",Full-time,Entry level,,1,,"['leadership', 'critical thinking', 'analytical', 'communication', 'time management', 'problem solving']","['spark', 'aviation', 'education', 'quality control', 'safety', 'project management', 'linux', 'technical support', 'research', 'compliance', 'strategy', 'operations', 'multitasking', 'troubleshooting']","['leadership', 'communication', 'problem solving']","['research', 'c', 'safety', 'linux']",0.873,['c'],1,0,0,0.5,0.8699999999999999,0.6608,0.8501
25930778,Engineering,"['education', '3d modeling', 'problem solving', 'autocad', 'revit']",0,Bachelor's,5,ENGINEERING,3757493439,Engineering,Maintenance Engineer,"['education', 'c', 'healthcare']",8,High School / Diploma,1.99,"Jacksonville, FL",Full-time,Entry level,,1,,['problem solving'],"['education', '3d modeling', 'autocad', 'revit']",[],"['education', 'c', 'healthcare']",0.2099,"['c', 'healthcare']",2,8,0,0.5,0.199,0.0358,0.0461
20321582,Food & Hospitality,"['payroll', 'education', 'conflict resolution', 'food safety', 'operations', 'safety', 'compliance', 'leadership', 'hospitality', 'event planning']",0,Bachelor's,10,FOOD & HOSPITALITY,3693043725,Food & Hospitality,Vice President Of Food,"['leadership', 'hospitality']",0,Bachelor's,1.0,"Dallas, TX",Full-time,,16875.0,0,,['leadership'],"['payroll', 'education', 'conflict resolution', 'food safety', 'operations', 'safety', 'compliance', 'hospitality', 'event planning']",['leadership'],['hospitality'],1.0,[],0,0,0,0.9449152542372882,0.1,0.7045,0.9063
23011221,Healthcare & Medical,"['cpr', 'research', 'payroll', 'education', 'recruitment', 'oracle', 'conflict resolution', 'safety', 'compliance', 'leadership', 'project management', 'problem solving', 'powerpoint']",0,Master's,13,HEALTHCARE & MEDICAL,3693584938,Healthcare & Medical,Medical Device Delivery Driver,"['cpr', 'patient care', 'bls', 'patient assessment', 'emr']",1,Bachelor's,1.0,"Wood Dale, IL",Contract,Entry level,,1,,"['leadership', 'problem solving']","['cpr', 'research', 'payroll', 'education', 'recruitment', 'oracle', 'conflict resolution', 'safety', 'compliance', 'project management', 'powerpoint']",[],"['cpr', 'patient care', 'bls', 'patient assessment', 'emr']",0.2061,"['bls', 'emr', 'patient assessment', 'patient care']",4,1,0,0.5,0.1,0.1637,0.2106
11360471,"Design, Media & Creative","['education', 'manufacturing', 'customer service', 'operations', 'safety', 'compliance', 'communication']",0,High School / Diploma,7,"DESIGN, MEDIA & CREATIVE",3755585028,"Design, Media & Creative",Art Director,"['attention to detail', 'customer service', 'html', 'after effects', 'art direction', 'social media', 'communication', 'css', 'project management', 'compliance']",5,Master's,3.43,"Boston Heights, OH",Full-time,Mid-Senior level,,1,,['communication'],"['education', 'manufacturing', 'customer service', 'operations', 'safety', 'compliance']",['communication'],"['attention to detail', 'customer service', 'html', 'after effects', 'art direction', 'social media', 'css', 'project management', 'compliance']",0.2478,"['after effects', 'art direction', 'attention to detail', 'css', 'html', 'project management', 'social media']",7,5,3,0.5,0.343,0.0,0.0
25813953,Sales & Retail,"['payroll', 'customer service', 'education', 'operations', 'content marketing', 'social media', 'powerpoint', 'problem solving', 'excel', 'event planning']",0,High School / Diploma,10,SALES & RETAIL,3749349547,Sales & Retail,Platform Account Executive,"['strategy', 'teamwork']",5,Bachelor's,1.0,"Cumming, GA",Full-time,Mid-Senior level,,1,,['problem solving'],"['payroll', 'customer service', 'education', 'operations', 'content marketing', 'social media', 'powerpoint', 'excel', 'event planning']",['teamwork'],['strategy'],0.0,"['strategy', 'teamwork']",2,5,2,0.5,0.1,0.0,0.0
17213671,Banking & Insurance,"['attention to detail', 'cpr', 'data entry', 'customer service', 'education', 'operations', 'photoshop', 'multitasking', 'safety', 'time management', 'communication', 'powerpoint', 'excel']",0,Bachelor's,13,BANKING & INSURANCE,3694106369,Banking & Insurance,Investment Analyst,"['research', 'risk management', 'banking', 'communication', 'financial analysis']",0,Bachelor's,3.88,New York City Metropolitan Area,Full-time,,,1,1.0,"['time management', 'communication']","['attention to detail', 'cpr', 'data entry', 'customer service', 'education', 'operations', 'photoshop', 'multitasking', 'safety', 'powerpoint', 'excel']",['communication'],"['research', 'risk management', 'banking', 'financial analysis']",0.0394,"['banking', 'financial analysis', 'research', 'risk management']",4,0,0,0.5,0.388,0.1124,0.1446
25258040,Business Strategy & Consulting,"['education', 'customer service', 'operations', 'quality control', 'compliance', 'leadership', 'communication', 'project management']",0,Master's,8,BUSINESS STRATEGY & CONSULTING,3757753964,Business Strategy & Consulting,Revenue Science Advisor,"['mathematics', 'strategy', 'research', 'education', 'c', 'oracle', 'operations', 'safety', 'tableau', 'java', 'communication', 'python', 'r', 'leadership', 'javascript', 'analytical', 'sql']",0,Master's,1.0,"Lakeland, FL",Full-time,,,1,,"['leadership', 'communication']","['education', 'customer service', 'operations', 'quality control', 'compliance', 'project management']","['communication', 'leadership', 'analytical']","['mathematics', 'strategy', 'research', 'education', 'c', 'oracle', 'operations', 'safety', 'tableau', 'java', 'python', 'r', 'javascript', 'sql']",0.113,"['analytical', 'c', 'java', 'javascript', 'mathematics', 'oracle', 'python', 'r', 'research', 'safety', 'sql', 'strategy', 'tableau']",13,0,0,0.5,0.1,0.1278,0.1644
29797594,Education & Training,"['research', 'education', 'c', 'teaching', 'leadership', 'r', 'critical thinking']",0,Bachelor's,7,EDUCATION & TRAINING,3757720281,Education & Training,Studio Coach Support,"['social media', 'recruitment']",5,Bachelor's,1.58,"Cleveland, Ohio, United States",Part-time,Mid-Senior level,,1,,"['leadership', 'critical thinking']","['research', 'education', 'c', 'teaching', 'r']",[],"['social media', 'recruitment']",0.0,"['recruitment', 'social media']",2,5,0,0.5,0.158,0.0,0.0
10289113,Sales & Retail,"['education', 'c', 'operations', 'leadership', 'strategic planning']",3,Bachelor's,5,SALES & RETAIL,3699088293,Sales & Retail,Sales Manager,"['b2b sales', 'lead generation', 'communication', 'crm', 'negotiation']",1,Bachelor's,7.04,"Durham, CT",Full-time,Entry level,,1,,['leadership'],"['education', 'c', 'operations', 'strategic planning']","['communication', 'negotiation']","['b2b sales', 'lead generation', 'crm']",0.0,"['b2b sales', 'communication', 'crm', 'lead generation', 'negotiation']",5,0,0,0.5,0.704,0.1204,0.1549
29193505,Engineering,"['cpr', 'education', 'customer service', 'operations', 'quality control', 'safety', 'project management', 'excel']",0,Master's,8,ENGINEERING,3699083093,Engineering,Estimator,"['communication', 'safety', 'education']",10,Bachelor's,4.72,"Evansville, IN",Full-time,Mid-Senior level,,1,,[],"['cpr', 'education', 'customer service', 'operations', 'quality control', 'safety', 'project management', 'excel']",['communication'],"['safety', 'education']",0.7725,['communication'],1,10,0,0.5,0.472,0.3607,0.464
18669563,Finance & Accounting,"['education', 'procurement', 'accounting', 'powerpoint', 'excel']",0,High School / Diploma,5,FINANCE & ACCOUNTING,3755573826,Finance & Accounting,Fund Accountant,"['logistics', 'gaap', 'operations', 'compliance', 'accounting', 'hospitality', 'excel', 'accounts payable']",3,Bachelor's,3.3,"New York, NY",Full-time,Mid-Senior level,9166.67,0,,[],"['education', 'procurement', 'accounting', 'powerpoint', 'excel']",[],"['logistics', 'gaap', 'operations', 'compliance', 'accounting', 'hospitality', 'excel', 'accounts payable']",0.0643,"['accounts payable', 'compliance', 'gaap', 'hospitality', 'logistics', 'operations']",6,3,2,0.6957442888725129,0.32999999999999996,0.0,0.0
